# This file contains the cross section for particles into the FORWARD hemisphere only
# Normalization:	61759794523018.22	 pb
# PID:	211
# log10(theta)	log10(p/GeV)	cross-section[pb/bin]
-4.775	-1.125	0
-4.775	-1.075	0
-4.775	-1.025	0
-4.775	-0.975	0
-4.775	-0.925	0
-4.775	-0.875	0
-4.775	-0.825	0
-4.775	-0.775	0
-4.775	-0.725	0
-4.775	-0.675	0
-4.775	-0.625	0
-4.775	-0.575	0
-4.775	-0.525	0
-4.775	-0.475	0
-4.775	-0.425	0
-4.775	-0.375	0
-4.775	-0.325	0
-4.775	-0.275	0
-4.775	-0.225	0
-4.775	-0.175	0
-4.775	-0.125	0
-4.775	-0.0749999999999999	0
-4.775	-0.0249999999999999	0
-4.775	0.0250000000000001	0
-4.775	0.0750000000000001	0
-4.775	0.125	0
-4.775	0.175	0
-4.775	0.225	0
-4.775	0.275	0
-4.775	0.325	0
-4.775	0.375	0
-4.775	0.425	0
-4.775	0.475	0
-4.775	0.525	0
-4.775	0.575	0
-4.775	0.625	0
-4.775	0.675	0
-4.775	0.725	0
-4.775	0.775	0
-4.775	0.825	0
-4.775	0.875	0
-4.775	0.925	0
-4.775	0.975	0
-4.775	1.025	0
-4.775	1.075	0
-4.775	1.125	0
-4.775	1.175	0
-4.775	1.225	0
-4.775	1.275	0
-4.775	1.325	0
-4.775	1.375	0
-4.775	1.425	0
-4.775	1.475	0
-4.775	1.525	0
-4.775	1.575	0
-4.775	1.625	0
-4.775	1.675	0
-4.775	1.725	0
-4.775	1.775	0
-4.775	1.825	0
-4.775	1.875	0
-4.775	1.925	0
-4.775	1.975	0
-4.775	2.025	0
-4.775	2.075	10851626.1017298
-4.775	2.125	0
-4.775	2.175	0
-4.775	2.225	0
-4.775	2.275	0
-4.775	2.325	0
-4.775	2.375	0
-4.775	2.425	0
-4.775	2.475	0
-4.775	2.525	0
-4.775	2.575	0
-4.775	2.625	0
-4.725	-1.975	0
-4.725	-1.925	0
-4.725	-1.875	0
-4.725	-1.825	0
-4.725	-1.775	0
-4.725	-1.725	0
-4.725	-1.675	0
-4.725	-1.625	0
-4.725	-1.575	0
-4.725	-1.525	0
-4.725	-1.475	0
-4.725	-1.425	0
-4.725	-1.375	0
-4.725	-1.325	0
-4.725	-1.275	0
-4.725	-1.225	0
-4.725	-1.175	0
-4.725	-1.125	0
-4.725	-1.075	0
-4.725	-1.025	0
-4.725	-0.975	0
-4.725	-0.925	0
-4.725	-0.875	0
-4.725	-0.825	0
-4.725	-0.775	0
-4.725	-0.725	0
-4.725	-0.675	0
-4.725	-0.625	0
-4.725	-0.575	0
-4.725	-0.525	0
-4.725	-0.475	0
-4.725	-0.425	0
-4.725	-0.375	0
-4.725	-0.325	0
-4.725	-0.275	0
-4.725	-0.225	0
-4.725	-0.175	0
-4.725	-0.125	0
-4.725	-0.0749999999999999	0
-4.725	-0.0249999999999999	0
-4.725	0.0250000000000001	0
-4.725	0.0750000000000001	0
-4.725	0.125	0
-4.725	0.175	0
-4.725	0.225	0
-4.725	0.275	0
-4.725	0.325	0
-4.725	0.375	0
-4.725	0.425	0
-4.725	0.475	0
-4.725	0.525	0
-4.725	0.575	0
-4.725	0.625	0
-4.725	0.675	0
-4.725	0.725	0
-4.725	0.775	0
-4.725	0.825	0
-4.725	0.875	0
-4.725	0.925	0
-4.725	0.975	0
-4.725	1.025	0
-4.725	1.075	0
-4.725	1.125	0
-4.725	1.175	0
-4.725	1.225	0
-4.725	1.275	0
-4.725	1.325	0
-4.725	1.375	0
-4.725	1.425	0
-4.725	1.475	0
-4.725	1.525	0
-4.725	1.575	0
-4.725	1.625	0
-4.725	1.675	0
-4.725	1.725	0
-4.725	1.775	10851626.1017298
-4.725	1.825	0
-4.725	1.875	0
-4.725	1.925	0
-4.725	1.975	0
-4.725	2.025	0
-4.725	2.075	0
-4.725	2.125	0
-4.725	2.175	0
-4.725	2.225	0
-4.725	2.275	0
-4.725	2.325	0
-4.725	2.375	0
-4.725	2.425	0
-4.725	2.475	0
-4.725	2.525	0
-4.725	2.575	0
-4.725	2.625	0
-4.675	-1.975	0
-4.675	-1.925	0
-4.675	-1.875	0
-4.675	-1.825	0
-4.675	-1.775	0
-4.675	-1.725	0
-4.675	-1.675	0
-4.675	-1.625	0
-4.675	-1.575	0
-4.675	-1.525	0
-4.675	-1.475	0
-4.675	-1.425	0
-4.675	-1.375	0
-4.675	-1.325	0
-4.675	-1.275	0
-4.675	-1.225	0
-4.675	-1.175	0
-4.675	-1.125	0
-4.675	-1.075	0
-4.675	-1.025	0
-4.675	-0.975	0
-4.675	-0.925	0
-4.675	-0.875	0
-4.675	-0.825	0
-4.675	-0.775	0
-4.675	-0.725	0
-4.675	-0.675	0
-4.675	-0.625	0
-4.675	-0.575	0
-4.675	-0.525	0
-4.675	-0.475	0
-4.675	-0.425	0
-4.675	-0.375	0
-4.675	-0.325	0
-4.675	-0.275	0
-4.675	-0.225	0
-4.675	-0.175	0
-4.675	-0.125	0
-4.675	-0.0749999999999999	0
-4.675	-0.0249999999999999	0
-4.675	0.0250000000000001	0
-4.675	0.0750000000000001	0
-4.675	0.125	0
-4.675	0.175	0
-4.675	0.225	0
-4.675	0.275	0
-4.675	0.325	0
-4.675	0.375	0
-4.675	0.425	0
-4.675	0.475	0
-4.675	0.525	0
-4.675	0.575	0
-4.675	0.625	0
-4.675	0.675	0
-4.675	0.725	0
-4.675	0.775	0
-4.675	0.825	0
-4.675	0.875	0
-4.675	0.925	0
-4.675	0.975	0
-4.675	1.025	0
-4.675	1.075	0
-4.675	1.125	0
-4.675	1.175	0
-4.675	1.225	0
-4.675	1.275	0
-4.675	1.325	0
-4.675	1.375	0
-4.675	1.425	0
-4.675	1.475	0
-4.675	1.525	0
-4.675	1.575	0
-4.675	1.625	0
-4.675	1.675	0
-4.675	1.725	0
-4.675	1.775	0
-4.675	1.825	0
-4.675	1.875	0
-4.675	1.925	0
-4.675	1.975	0
-4.675	2.025	0
-4.675	2.075	0
-4.675	2.125	0
-4.675	2.175	0
-4.675	2.225	0
-4.675	2.275	0
-4.675	2.325	0
-4.675	2.375	0
-4.675	2.425	0
-4.675	2.475	0
-4.675	2.525	0
-4.675	2.575	0
-4.675	2.625	0
-4.625	-1.975	0
-4.625	-1.925	0
-4.625	-1.875	0
-4.625	-1.825	0
-4.625	-1.775	0
-4.625	-1.725	0
-4.625	-1.675	0
-4.625	-1.625	0
-4.625	-1.575	0
-4.625	-1.525	0
-4.625	-1.475	0
-4.625	-1.425	0
-4.625	-1.375	0
-4.625	-1.325	0
-4.625	-1.275	0
-4.625	-1.225	0
-4.625	-1.175	0
-4.625	-1.125	0
-4.625	-1.075	0
-4.625	-1.025	0
-4.625	-0.975	0
-4.625	-0.925	0
-4.625	-0.875	0
-4.625	-0.825	0
-4.625	-0.775	0
-4.625	-0.725	0
-4.625	-0.675	0
-4.625	-0.625	0
-4.625	-0.575	0
-4.625	-0.525	0
-4.625	-0.475	0
-4.625	-0.425	0
-4.625	-0.375	0
-4.625	-0.325	0
-4.625	-0.275	0
-4.625	-0.225	0
-4.625	-0.175	0
-4.625	-0.125	0
-4.625	-0.0749999999999999	0
-4.625	-0.0249999999999999	0
-4.625	0.0250000000000001	0
-4.625	0.0750000000000001	0
-4.625	0.125	0
-4.625	0.175	0
-4.625	0.225	0
-4.625	0.275	0
-4.625	0.325	0
-4.625	0.375	0
-4.625	0.425	0
-4.625	0.475	0
-4.625	0.525	0
-4.625	0.575	0
-4.625	0.625	0
-4.625	0.675	0
-4.625	0.725	0
-4.625	0.775	0
-4.625	0.825	0
-4.625	0.875	0
-4.625	0.925	0
-4.625	0.975	0
-4.625	1.025	0
-4.625	1.075	0
-4.625	1.125	0
-4.625	1.175	0
-4.625	1.225	0
-4.625	1.275	0
-4.625	1.325	0
-4.625	1.375	0
-4.625	1.425	0
-4.625	1.475	0
-4.625	1.525	0
-4.625	1.575	0
-4.625	1.625	0
-4.625	1.675	0
-4.625	1.725	0
-4.625	1.775	0
-4.625	1.825	0
-4.625	1.875	0
-4.625	1.925	0
-4.625	1.975	0
-4.625	2.025	0
-4.625	2.075	10851626.1017298
-4.625	2.125	0
-4.625	2.175	0
-4.625	2.225	0
-4.625	2.275	0
-4.625	2.325	0
-4.625	2.375	0
-4.625	2.425	0
-4.625	2.475	0
-4.625	2.525	0
-4.625	2.575	0
-4.625	2.625	0
-4.575	-1.975	0
-4.575	-1.925	0
-4.575	-1.875	0
-4.575	-1.825	0
-4.575	-1.775	0
-4.575	-1.725	0
-4.575	-1.675	0
-4.575	-1.625	0
-4.575	-1.575	0
-4.575	-1.525	0
-4.575	-1.475	0
-4.575	-1.425	0
-4.575	-1.375	0
-4.575	-1.325	0
-4.575	-1.275	0
-4.575	-1.225	0
-4.575	-1.175	0
-4.575	-1.125	0
-4.575	-1.075	0
-4.575	-1.025	0
-4.575	-0.975	0
-4.575	-0.925	0
-4.575	-0.875	0
-4.575	-0.825	0
-4.575	-0.775	0
-4.575	-0.725	0
-4.575	-0.675	0
-4.575	-0.625	0
-4.575	-0.575	0
-4.575	-0.525	0
-4.575	-0.475	0
-4.575	-0.425	0
-4.575	-0.375	0
-4.575	-0.325	0
-4.575	-0.275	0
-4.575	-0.225	0
-4.575	-0.175	0
-4.575	-0.125	0
-4.575	-0.0749999999999999	0
-4.575	-0.0249999999999999	0
-4.575	0.0250000000000001	0
-4.575	0.0750000000000001	0
-4.575	0.125	0
-4.575	0.175	0
-4.575	0.225	0
-4.575	0.275	0
-4.575	0.325	0
-4.575	0.375	0
-4.575	0.425	0
-4.575	0.475	0
-4.575	0.525	0
-4.575	0.575	0
-4.575	0.625	0
-4.575	0.675	0
-4.575	0.725	0
-4.575	0.775	0
-4.575	0.825	0
-4.575	0.875	0
-4.575	0.925	0
-4.575	0.975	0
-4.575	1.025	0
-4.575	1.075	0
-4.575	1.125	0
-4.575	1.175	0
-4.575	1.225	0
-4.575	1.275	0
-4.575	1.325	0
-4.575	1.375	0
-4.575	1.425	0
-4.575	1.475	0
-4.575	1.525	0
-4.575	1.575	0
-4.575	1.625	0
-4.575	1.675	0
-4.575	1.725	0
-4.575	1.775	0
-4.575	1.825	0
-4.575	1.875	0
-4.575	1.925	0
-4.575	1.975	0
-4.575	2.025	0
-4.575	2.075	0
-4.575	2.125	0
-4.575	2.175	0
-4.575	2.225	0
-4.575	2.275	0
-4.575	2.325	0
-4.575	2.375	0
-4.575	2.425	0
-4.575	2.475	0
-4.575	2.525	0
-4.575	2.575	0
-4.575	2.625	0
-4.525	-1.975	0
-4.525	-1.925	0
-4.525	-1.875	0
-4.525	-1.825	0
-4.525	-1.775	0
-4.525	-1.725	0
-4.525	-1.675	0
-4.525	-1.625	0
-4.525	-1.575	0
-4.525	-1.525	0
-4.525	-1.475	0
-4.525	-1.425	0
-4.525	-1.375	0
-4.525	-1.325	0
-4.525	-1.275	0
-4.525	-1.225	0
-4.525	-1.175	0
-4.525	-1.125	0
-4.525	-1.075	0
-4.525	-1.025	0
-4.525	-0.975	0
-4.525	-0.925	0
-4.525	-0.875	0
-4.525	-0.825	0
-4.525	-0.775	0
-4.525	-0.725	0
-4.525	-0.675	0
-4.525	-0.625	0
-4.525	-0.575	0
-4.525	-0.525	0
-4.525	-0.475	0
-4.525	-0.425	0
-4.525	-0.375	0
-4.525	-0.325	0
-4.525	-0.275	0
-4.525	-0.225	0
-4.525	-0.175	0
-4.525	-0.125	0
-4.525	-0.0749999999999999	0
-4.525	-0.0249999999999999	0
-4.525	0.0250000000000001	0
-4.525	0.0750000000000001	0
-4.525	0.125	0
-4.525	0.175	0
-4.525	0.225	0
-4.525	0.275	0
-4.525	0.325	0
-4.525	0.375	0
-4.525	0.425	0
-4.525	0.475	0
-4.525	0.525	0
-4.525	0.575	0
-4.525	0.625	0
-4.525	0.675	0
-4.525	0.725	0
-4.525	0.775	0
-4.525	0.825	0
-4.525	0.875	0
-4.525	0.925	0
-4.525	0.975	0
-4.525	1.025	0
-4.525	1.075	0
-4.525	1.125	0
-4.525	1.175	0
-4.525	1.225	0
-4.525	1.275	0
-4.525	1.325	0
-4.525	1.375	0
-4.525	1.425	0
-4.525	1.475	0
-4.525	1.525	0
-4.525	1.575	0
-4.525	1.625	0
-4.525	1.675	0
-4.525	1.725	0
-4.525	1.775	0
-4.525	1.825	0
-4.525	1.875	0
-4.525	1.925	0
-4.525	1.975	0
-4.525	2.025	0
-4.525	2.075	0
-4.525	2.125	0
-4.525	2.175	0
-4.525	2.225	0
-4.525	2.275	0
-4.525	2.325	0
-4.525	2.375	0
-4.525	2.425	0
-4.525	2.475	0
-4.525	2.525	0
-4.525	2.575	0
-4.525	2.625	0
-4.475	-1.975	0
-4.475	-1.925	0
-4.475	-1.875	0
-4.475	-1.825	0
-4.475	-1.775	0
-4.475	-1.725	0
-4.475	-1.675	0
-4.475	-1.625	0
-4.475	-1.575	0
-4.475	-1.525	0
-4.475	-1.475	0
-4.475	-1.425	0
-4.475	-1.375	0
-4.475	-1.325	0
-4.475	-1.275	0
-4.475	-1.225	0
-4.475	-1.175	0
-4.475	-1.125	0
-4.475	-1.075	0
-4.475	-1.025	0
-4.475	-0.975	0
-4.475	-0.925	0
-4.475	-0.875	0
-4.475	-0.825	0
-4.475	-0.775	0
-4.475	-0.725	0
-4.475	-0.675	0
-4.475	-0.625	0
-4.475	-0.575	0
-4.475	-0.525	0
-4.475	-0.475	0
-4.475	-0.425	0
-4.475	-0.375	0
-4.475	-0.325	0
-4.475	-0.275	0
-4.475	-0.225	0
-4.475	-0.175	0
-4.475	-0.125	0
-4.475	-0.0749999999999999	0
-4.475	-0.0249999999999999	0
-4.475	0.0250000000000001	0
-4.475	0.0750000000000001	0
-4.475	0.125	0
-4.475	0.175	0
-4.475	0.225	0
-4.475	0.275	0
-4.475	0.325	0
-4.475	0.375	0
-4.475	0.425	0
-4.475	0.475	0
-4.475	0.525	0
-4.475	0.575	0
-4.475	0.625	0
-4.475	0.675	0
-4.475	0.725	0
-4.475	0.775	0
-4.475	0.825	0
-4.475	0.875	0
-4.475	0.925	0
-4.475	0.975	0
-4.475	1.025	0
-4.475	1.075	0
-4.475	1.125	0
-4.475	1.175	0
-4.475	1.225	0
-4.475	1.275	0
-4.475	1.325	0
-4.475	1.375	0
-4.475	1.425	0
-4.475	1.475	0
-4.475	1.525	0
-4.475	1.575	0
-4.475	1.625	0
-4.475	1.675	0
-4.475	1.725	0
-4.475	1.775	0
-4.475	1.825	0
-4.475	1.875	0
-4.475	1.925	0
-4.475	1.975	10851626.1017298
-4.475	2.025	0
-4.475	2.075	0
-4.475	2.125	0
-4.475	2.175	0
-4.475	2.225	0
-4.475	2.275	0
-4.475	2.325	0
-4.475	2.375	0
-4.475	2.425	0
-4.475	2.475	0
-4.475	2.525	0
-4.475	2.575	0
-4.475	2.625	0
-4.425	-1.975	0
-4.425	-1.925	0
-4.425	-1.875	0
-4.425	-1.825	0
-4.425	-1.775	0
-4.425	-1.725	0
-4.425	-1.675	0
-4.425	-1.625	0
-4.425	-1.575	0
-4.425	-1.525	0
-4.425	-1.475	0
-4.425	-1.425	0
-4.425	-1.375	0
-4.425	-1.325	0
-4.425	-1.275	0
-4.425	-1.225	0
-4.425	-1.175	0
-4.425	-1.125	0
-4.425	-1.075	0
-4.425	-1.025	0
-4.425	-0.975	0
-4.425	-0.925	0
-4.425	-0.875	0
-4.425	-0.825	0
-4.425	-0.775	0
-4.425	-0.725	0
-4.425	-0.675	0
-4.425	-0.625	0
-4.425	-0.575	0
-4.425	-0.525	0
-4.425	-0.475	0
-4.425	-0.425	0
-4.425	-0.375	0
-4.425	-0.325	0
-4.425	-0.275	0
-4.425	-0.225	0
-4.425	-0.175	0
-4.425	-0.125	0
-4.425	-0.0749999999999999	0
-4.425	-0.0249999999999999	0
-4.425	0.0250000000000001	0
-4.425	0.0750000000000001	0
-4.425	0.125	0
-4.425	0.175	0
-4.425	0.225	0
-4.425	0.275	0
-4.425	0.325	0
-4.425	0.375	0
-4.425	0.425	0
-4.425	0.475	0
-4.425	0.525	0
-4.425	0.575	0
-4.425	0.625	0
-4.425	0.675	0
-4.425	0.725	0
-4.425	0.775	0
-4.425	0.825	0
-4.425	0.875	0
-4.425	0.925	0
-4.425	0.975	0
-4.425	1.025	0
-4.425	1.075	0
-4.425	1.125	0
-4.425	1.175	0
-4.425	1.225	0
-4.425	1.275	0
-4.425	1.325	0
-4.425	1.375	0
-4.425	1.425	0
-4.425	1.475	0
-4.425	1.525	0
-4.425	1.575	0
-4.425	1.625	0
-4.425	1.675	0
-4.425	1.725	0
-4.425	1.775	0
-4.425	1.825	0
-4.425	1.875	0
-4.425	1.925	0
-4.425	1.975	0
-4.425	2.025	0
-4.425	2.075	0
-4.425	2.125	0
-4.425	2.175	0
-4.425	2.225	0
-4.425	2.275	0
-4.425	2.325	0
-4.425	2.375	0
-4.425	2.425	0
-4.425	2.475	0
-4.425	2.525	0
-4.425	2.575	0
-4.425	2.625	0
-4.375	-1.975	0
-4.375	-1.925	0
-4.375	-1.875	0
-4.375	-1.825	0
-4.375	-1.775	0
-4.375	-1.725	0
-4.375	-1.675	0
-4.375	-1.625	0
-4.375	-1.575	0
-4.375	-1.525	0
-4.375	-1.475	0
-4.375	-1.425	0
-4.375	-1.375	0
-4.375	-1.325	0
-4.375	-1.275	0
-4.375	-1.225	0
-4.375	-1.175	0
-4.375	-1.125	0
-4.375	-1.075	0
-4.375	-1.025	0
-4.375	-0.975	0
-4.375	-0.925	0
-4.375	-0.875	0
-4.375	-0.825	0
-4.375	-0.775	0
-4.375	-0.725	0
-4.375	-0.675	0
-4.375	-0.625	0
-4.375	-0.575	0
-4.375	-0.525	0
-4.375	-0.475	0
-4.375	-0.425	0
-4.375	-0.375	0
-4.375	-0.325	0
-4.375	-0.275	0
-4.375	-0.225	0
-4.375	-0.175	0
-4.375	-0.125	0
-4.375	-0.0749999999999999	0
-4.375	-0.0249999999999999	0
-4.375	0.0250000000000001	0
-4.375	0.0750000000000001	0
-4.375	0.125	0
-4.375	0.175	0
-4.375	0.225	0
-4.375	0.275	0
-4.375	0.325	10851626.1017298
-4.375	0.375	0
-4.375	0.425	0
-4.375	0.475	0
-4.375	0.525	0
-4.375	0.575	0
-4.375	0.625	0
-4.375	0.675	0
-4.375	0.725	0
-4.375	0.775	0
-4.375	0.825	0
-4.375	0.875	0
-4.375	0.925	0
-4.375	0.975	0
-4.375	1.025	0
-4.375	1.075	0
-4.375	1.125	0
-4.375	1.175	0
-4.375	1.225	0
-4.375	1.275	0
-4.375	1.325	0
-4.375	1.375	0
-4.375	1.425	0
-4.375	1.475	0
-4.375	1.525	0
-4.375	1.575	0
-4.375	1.625	0
-4.375	1.675	0
-4.375	1.725	0
-4.375	1.775	0
-4.375	1.825	0
-4.375	1.875	0
-4.375	1.925	0
-4.375	1.975	0
-4.375	2.025	10851626.1017298
-4.375	2.075	0
-4.375	2.125	0
-4.375	2.175	0
-4.375	2.225	0
-4.375	2.275	0
-4.375	2.325	0
-4.375	2.375	0
-4.375	2.425	0
-4.375	2.475	0
-4.375	2.525	0
-4.375	2.575	0
-4.375	2.625	0
-4.325	-1.975	0
-4.325	-1.925	0
-4.325	-1.875	0
-4.325	-1.825	0
-4.325	-1.775	0
-4.325	-1.725	0
-4.325	-1.675	0
-4.325	-1.625	0
-4.325	-1.575	0
-4.325	-1.525	0
-4.325	-1.475	0
-4.325	-1.425	0
-4.325	-1.375	0
-4.325	-1.325	0
-4.325	-1.275	0
-4.325	-1.225	0
-4.325	-1.175	0
-4.325	-1.125	0
-4.325	-1.075	0
-4.325	-1.025	0
-4.325	-0.975	0
-4.325	-0.925	0
-4.325	-0.875	0
-4.325	-0.825	0
-4.325	-0.775	0
-4.325	-0.725	0
-4.325	-0.675	0
-4.325	-0.625	0
-4.325	-0.575	0
-4.325	-0.525	0
-4.325	-0.475	0
-4.325	-0.425	0
-4.325	-0.375	0
-4.325	-0.325	0
-4.325	-0.275	0
-4.325	-0.225	0
-4.325	-0.175	0
-4.325	-0.125	0
-4.325	-0.0749999999999999	0
-4.325	-0.0249999999999999	0
-4.325	0.0250000000000001	0
-4.325	0.0750000000000001	0
-4.325	0.125	0
-4.325	0.175	0
-4.325	0.225	0
-4.325	0.275	0
-4.325	0.325	0
-4.325	0.375	0
-4.325	0.425	0
-4.325	0.475	0
-4.325	0.525	0
-4.325	0.575	0
-4.325	0.625	0
-4.325	0.675	0
-4.325	0.725	0
-4.325	0.775	0
-4.325	0.825	0
-4.325	0.875	0
-4.325	0.925	0
-4.325	0.975	0
-4.325	1.025	0
-4.325	1.075	0
-4.325	1.125	0
-4.325	1.175	0
-4.325	1.225	0
-4.325	1.275	0
-4.325	1.325	0
-4.325	1.375	0
-4.325	1.425	0
-4.325	1.475	0
-4.325	1.525	0
-4.325	1.575	0
-4.325	1.625	0
-4.325	1.675	0
-4.325	1.725	0
-4.325	1.775	0
-4.325	1.825	0
-4.325	1.875	0
-4.325	1.925	0
-4.325	1.975	0
-4.325	2.025	0
-4.325	2.075	0
-4.325	2.125	0
-4.325	2.175	0
-4.325	2.225	0
-4.325	2.275	0
-4.325	2.325	0
-4.325	2.375	0
-4.325	2.425	0
-4.325	2.475	0
-4.325	2.525	0
-4.325	2.575	0
-4.325	2.625	0
-4.275	-1.975	0
-4.275	-1.925	0
-4.275	-1.875	0
-4.275	-1.825	0
-4.275	-1.775	0
-4.275	-1.725	0
-4.275	-1.675	0
-4.275	-1.625	0
-4.275	-1.575	0
-4.275	-1.525	0
-4.275	-1.475	0
-4.275	-1.425	0
-4.275	-1.375	0
-4.275	-1.325	0
-4.275	-1.275	0
-4.275	-1.225	0
-4.275	-1.175	0
-4.275	-1.125	0
-4.275	-1.075	0
-4.275	-1.025	0
-4.275	-0.975	0
-4.275	-0.925	0
-4.275	-0.875	0
-4.275	-0.825	0
-4.275	-0.775	0
-4.275	-0.725	0
-4.275	-0.675	0
-4.275	-0.625	0
-4.275	-0.575	0
-4.275	-0.525	0
-4.275	-0.475	0
-4.275	-0.425	0
-4.275	-0.375	0
-4.275	-0.325	0
-4.275	-0.275	0
-4.275	-0.225	0
-4.275	-0.175	0
-4.275	-0.125	0
-4.275	-0.0749999999999999	0
-4.275	-0.0249999999999999	0
-4.275	0.0250000000000001	0
-4.275	0.0750000000000001	0
-4.275	0.125	0
-4.275	0.175	0
-4.275	0.225	0
-4.275	0.275	0
-4.275	0.325	0
-4.275	0.375	0
-4.275	0.425	0
-4.275	0.475	0
-4.275	0.525	0
-4.275	0.575	0
-4.275	0.625	0
-4.275	0.675	0
-4.275	0.725	0
-4.275	0.775	0
-4.275	0.825	0
-4.275	0.875	0
-4.275	0.925	0
-4.275	0.975	0
-4.275	1.025	0
-4.275	1.075	0
-4.275	1.125	0
-4.275	1.175	0
-4.275	1.225	0
-4.275	1.275	0
-4.275	1.325	0
-4.275	1.375	0
-4.275	1.425	0
-4.275	1.475	0
-4.275	1.525	0
-4.275	1.575	0
-4.275	1.625	0
-4.275	1.675	0
-4.275	1.725	0
-4.275	1.775	0
-4.275	1.825	0
-4.275	1.875	0
-4.275	1.925	0
-4.275	1.975	0
-4.275	2.025	0
-4.275	2.075	0
-4.275	2.125	0
-4.275	2.175	0
-4.275	2.225	0
-4.275	2.275	0
-4.275	2.325	10851626.1017298
-4.275	2.375	0
-4.275	2.425	0
-4.275	2.475	0
-4.275	2.525	0
-4.275	2.575	0
-4.275	2.625	0
-4.225	-1.975	0
-4.225	-1.925	0
-4.225	-1.875	0
-4.225	-1.825	0
-4.225	-1.775	0
-4.225	-1.725	0
-4.225	-1.675	0
-4.225	-1.625	0
-4.225	-1.575	0
-4.225	-1.525	0
-4.225	-1.475	0
-4.225	-1.425	0
-4.225	-1.375	0
-4.225	-1.325	0
-4.225	-1.275	0
-4.225	-1.225	0
-4.225	-1.175	0
-4.225	-1.125	0
-4.225	-1.075	0
-4.225	-1.025	0
-4.225	-0.975	0
-4.225	-0.925	0
-4.225	-0.875	0
-4.225	-0.825	0
-4.225	-0.775	0
-4.225	-0.725	0
-4.225	-0.675	0
-4.225	-0.625	0
-4.225	-0.575	0
-4.225	-0.525	0
-4.225	-0.475	0
-4.225	-0.425	0
-4.225	-0.375	0
-4.225	-0.325	0
-4.225	-0.275	0
-4.225	-0.225	0
-4.225	-0.175	0
-4.225	-0.125	0
-4.225	-0.0749999999999999	0
-4.225	-0.0249999999999999	0
-4.225	0.0250000000000001	0
-4.225	0.0750000000000001	0
-4.225	0.125	0
-4.225	0.175	0
-4.225	0.225	0
-4.225	0.275	0
-4.225	0.325	0
-4.225	0.375	0
-4.225	0.425	0
-4.225	0.475	0
-4.225	0.525	0
-4.225	0.575	0
-4.225	0.625	0
-4.225	0.675	0
-4.225	0.725	0
-4.225	0.775	0
-4.225	0.825	0
-4.225	0.875	0
-4.225	0.925	0
-4.225	0.975	0
-4.225	1.025	0
-4.225	1.075	0
-4.225	1.125	0
-4.225	1.175	0
-4.225	1.225	0
-4.225	1.275	0
-4.225	1.325	10851626.1017298
-4.225	1.375	0
-4.225	1.425	10851626.1017298
-4.225	1.475	0
-4.225	1.525	0
-4.225	1.575	0
-4.225	1.625	0
-4.225	1.675	0
-4.225	1.725	0
-4.225	1.775	0
-4.225	1.825	0
-4.225	1.875	0
-4.225	1.925	0
-4.225	1.975	0
-4.225	2.025	0
-4.225	2.075	0
-4.225	2.125	0
-4.225	2.175	0
-4.225	2.225	0
-4.225	2.275	0
-4.225	2.325	0
-4.225	2.375	0
-4.225	2.425	0
-4.225	2.475	0
-4.225	2.525	0
-4.225	2.575	0
-4.225	2.625	0
-4.175	-1.975	0
-4.175	-1.925	0
-4.175	-1.875	0
-4.175	-1.825	0
-4.175	-1.775	0
-4.175	-1.725	0
-4.175	-1.675	0
-4.175	-1.625	0
-4.175	-1.575	0
-4.175	-1.525	0
-4.175	-1.475	0
-4.175	-1.425	0
-4.175	-1.375	0
-4.175	-1.325	0
-4.175	-1.275	0
-4.175	-1.225	0
-4.175	-1.175	0
-4.175	-1.125	0
-4.175	-1.075	0
-4.175	-1.025	0
-4.175	-0.975	0
-4.175	-0.925	0
-4.175	-0.875	0
-4.175	-0.825	0
-4.175	-0.775	0
-4.175	-0.725	0
-4.175	-0.675	0
-4.175	-0.625	0
-4.175	-0.575	0
-4.175	-0.525	0
-4.175	-0.475	0
-4.175	-0.425	0
-4.175	-0.375	0
-4.175	-0.325	0
-4.175	-0.275	0
-4.175	-0.225	0
-4.175	-0.175	0
-4.175	-0.125	0
-4.175	-0.0749999999999999	0
-4.175	-0.0249999999999999	0
-4.175	0.0250000000000001	0
-4.175	0.0750000000000001	0
-4.175	0.125	0
-4.175	0.175	0
-4.175	0.225	0
-4.175	0.275	0
-4.175	0.325	0
-4.175	0.375	0
-4.175	0.425	0
-4.175	0.475	0
-4.175	0.525	0
-4.175	0.575	0
-4.175	0.625	10851626.1017298
-4.175	0.675	0
-4.175	0.725	0
-4.175	0.775	0
-4.175	0.825	0
-4.175	0.875	0
-4.175	0.925	0
-4.175	0.975	0
-4.175	1.025	0
-4.175	1.075	0
-4.175	1.125	0
-4.175	1.175	0
-4.175	1.225	0
-4.175	1.275	10851626.1017298
-4.175	1.325	0
-4.175	1.375	0
-4.175	1.425	0
-4.175	1.475	0
-4.175	1.525	0
-4.175	1.575	0
-4.175	1.625	0
-4.175	1.675	0
-4.175	1.725	0
-4.175	1.775	0
-4.175	1.825	0
-4.175	1.875	0
-4.175	1.925	0
-4.175	1.975	10851626.1017298
-4.175	2.025	0
-4.175	2.075	0
-4.175	2.125	0
-4.175	2.175	0
-4.175	2.225	0
-4.175	2.275	0
-4.175	2.325	0
-4.175	2.375	0
-4.175	2.425	0
-4.175	2.475	0
